ts,eventId,Transform
2024-12-06T15:59:09.4000943Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4000943Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4146502Z,1,"{""position"":{""x"":-0.263349175,""y"":1.26680207,""z"":-0.0336585753},""rotation"":{""x"":0.121147119,""y"":-0.2838396,""z"":0.234383747,""w"":0.9218583},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4146502Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4146502Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4284550Z,1,"{""position"":{""x"":-0.263265938,""y"":1.26678228,""z"":-0.03374632},""rotation"":{""x"":0.120707586,""y"":-0.283991158,""z"":0.234061226,""w"":0.921951234},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4284550Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4284550Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4421854Z,1,"{""position"":{""x"":-0.2632327,""y"":1.2668196,""z"":-0.0338585973},""rotation"":{""x"":0.121045955,""y"":-0.283686727,""z"":0.234060943,""w"":0.922000647},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4421854Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4421854Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4560867Z,1,"{""position"":{""x"":-0.263184875,""y"":1.26688063,""z"":-0.03392953},""rotation"":{""x"":0.121258214,""y"":-0.2837956,""z"":0.234039038,""w"":0.921944857},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4560867Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4560867Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4697229Z,1,"{""position"":{""x"":-0.263153344,""y"":1.26693308,""z"":-0.0340493172},""rotation"":{""x"":0.121157847,""y"":-0.2837699,""z"":0.233504,""w"":0.922101557},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4697229Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4697229Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4845232Z,1,"{""position"":{""x"":-0.2631096,""y"":1.26696837,""z"":-0.0341758467},""rotation"":{""x"":0.121042088,""y"":-0.283896148,""z"":0.233171552,""w"":0.922162056},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4845232Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4845232Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4972346Z,1,"{""position"":{""x"":-0.263068646,""y"":1.26698017,""z"":-0.0342970677},""rotation"":{""x"":0.120869257,""y"":-0.283991337,""z"":0.232904255,""w"":0.922223},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4977342Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.4977342Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5118432Z,1,"{""position"":{""x"":-0.263055027,""y"":1.2670064,""z"":-0.03441332},""rotation"":{""x"":0.121176161,""y"":-0.283809751,""z"":0.232978448,""w"":0.9222199},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5123450Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5128439Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5254653Z,1,"{""position"":{""x"":-0.263042837,""y"":1.267095,""z"":-0.03452074},""rotation"":{""x"":0.121603139,""y"":-0.283663779,""z"":0.2331287,""w"":0.922170639},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5259726Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5259726Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5390139Z,1,"{""position"":{""x"":-0.263023078,""y"":1.26719189,""z"":-0.0346348919},""rotation"":{""x"":0.121553376,""y"":-0.28362608,""z"":0.233160421,""w"":0.9221807},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5390139Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5390139Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5530619Z,1,"{""position"":{""x"":-0.26299572,""y"":1.26726556,""z"":-0.03476578},""rotation"":{""x"":0.12135876,""y"":-0.2835919,""z"":0.233388886,""w"":0.9221591},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5530619Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5530619Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5676338Z,1,"{""position"":{""x"":-0.262971133,""y"":1.26731014,""z"":-0.0349031724},""rotation"":{""x"":0.120874971,""y"":-0.2835619,""z"":0.233439192,""w"":0.922219157},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5676338Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5676338Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5812103Z,1,"{""position"":{""x"":-0.262941122,""y"":1.26735175,""z"":-0.0350213349},""rotation"":{""x"":0.120319217,""y"":-0.283643544,""z"":0.233445182,""w"":0.9222651},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5812103Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5812103Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5954625Z,1,"{""position"":{""x"":-0.262952179,""y"":1.2673763,""z"":-0.0351326},""rotation"":{""x"":0.12023703,""y"":-0.2835496,""z"":0.233372673,""w"":0.9223231},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5954625Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.5954625Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6090140Z,1,"{""position"":{""x"":-0.262982637,""y"":1.26737118,""z"":-0.03526539},""rotation"":{""x"":0.120293044,""y"":-0.2836134,""z"":0.233305231,""w"":0.9223133},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6090838Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6090838Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6236643Z,1,"{""position"":{""x"":-0.263030052,""y"":1.26732874,""z"":-0.035421662},""rotation"":{""x"":0.120385259,""y"":-0.2836023,""z"":0.233044878,""w"":0.922370434},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6246834Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6246834Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6384232Z,1,"{""position"":{""x"":-0.263071328,""y"":1.26730812,""z"":-0.03554668},""rotation"":{""x"":0.120800428,""y"":-0.283646137,""z"":0.2326363,""w"":0.922405839},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6384232Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6384232Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6518032Z,1,"{""position"":{""x"":-0.2631183,""y"":1.26729631,""z"":-0.0356647521},""rotation"":{""x"":0.120861866,""y"":-0.2836902,""z"":0.232424334,""w"":0.9224376},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6518032Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6518032Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6647419Z,1,"{""position"":{""x"":-0.2631729,""y"":1.26730382,""z"":-0.03577371},""rotation"":{""x"":0.120712265,""y"":-0.283743,""z"":0.232330188,""w"":0.9224647},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6647419Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6647419Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6783260Z,1,"{""position"":{""x"":-0.263225853,""y"":1.26732218,""z"":-0.0358592533},""rotation"":{""x"":0.12041568,""y"":-0.283946753,""z"":0.232381329,""w"":0.9224279},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6783260Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6783260Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6927855Z,1,"{""position"":{""x"":-0.263320684,""y"":1.2673738,""z"":-0.0359531567},""rotation"":{""x"":0.120385177,""y"":-0.2840164,""z"":0.232444048,""w"":0.9223947},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6927855Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.6932880Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7058424Z,1,"{""position"":{""x"":-0.2634099,""y"":1.26747,""z"":-0.0360403322},""rotation"":{""x"":0.120499171,""y"":-0.28412652,""z"":0.232773766,""w"":0.922262669},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7058424Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7058424Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7093528Z,1,"{""position"":{""x"":-0.263466656,""y"":1.26751387,""z"":-0.0361364372},""rotation"":{""x"":0.120479621,""y"":-0.2842092,""z"":0.23281306,""w"":0.9222299},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7093528Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7093528Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7233427Z,1,"{""position"":{""x"":-0.2635366,""y"":1.26759136,""z"":-0.0362307131},""rotation"":{""x"":0.12024717,""y"":-0.284764618,""z"":0.232888713,""w"":0.9220697},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7238431Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7238431Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7367175Z,1,"{""position"":{""x"":-0.263651848,""y"":1.26765585,""z"":-0.03639901},""rotation"":{""x"":0.120073125,""y"":-0.284894377,""z"":0.232712075,""w"":0.922096968},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7372173Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7372173Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7518379Z,1,"{""position"":{""x"":-0.263760477,""y"":1.26775253,""z"":-0.0365744419},""rotation"":{""x"":0.119852826,""y"":-0.285021156,""z"":0.232950211,""w"":0.9220262},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7523380Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7523380Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7650084Z,1,"{""position"":{""x"":-0.263853759,""y"":1.26785445,""z"":-0.03673451},""rotation"":{""x"":0.119513534,""y"":-0.2851913,""z"":0.233584315,""w"":0.921857238},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7650084Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7650084Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7795494Z,1,"{""position"":{""x"":-0.2639459,""y"":1.26794541,""z"":-0.0369243734},""rotation"":{""x"":0.119503185,""y"":-0.2853542,""z"":0.2340413,""w"":0.921692252},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7805540Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7805540Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7931478Z,1,"{""position"":{""x"":-0.264068484,""y"":1.26799548,""z"":-0.03716363},""rotation"":{""x"":0.119289204,""y"":-0.285380751,""z"":0.233802274,""w"":0.9217725},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7941857Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.7941857Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8068710Z,1,"{""position"":{""x"":-0.264181376,""y"":1.26802826,""z"":-0.0374508537},""rotation"":{""x"":0.11914438,""y"":-0.285255045,""z"":0.23366186,""w"":0.9218657},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8073703Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8073703Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8203760Z,1,"{""position"":{""x"":-0.264248133,""y"":1.26810348,""z"":-0.03774653},""rotation"":{""x"":0.119040295,""y"":-0.285217345,""z"":0.233816832,""w"":0.9218515},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8203760Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8203760Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8336280Z,1,"{""position"":{""x"":-0.264337927,""y"":1.26817572,""z"":-0.03806025},""rotation"":{""x"":0.118589915,""y"":-0.28480643,""z"":0.234298155,""w"":0.9219144},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8336280Z,2,"{""position"":{""x"":-0.275434554,""y"":1.24252617,""z"":0.189234644},""rotation"":{""x"":0.152419433,""y"":0.2382036,""z"":0.190561131,""w"":-0.9400606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-12-06T15:59:09.8346655Z,3,"{""position"":{""x"":0.104294464,""y"":1.22321939,""z"":0.2426559},""rotation"":{""x"":0.09837723,""y"":-0.0291109625,""z"":0.0311330426,""w"":-0.994236052},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
